DocID,NetSales,OperatingIncome,Method
S100P373,755414000000.0,29796000000.0,Rule
S100R3ZX,647039000000.0,205011000000.0,Rule
S100P3DY,350744000000.0,18176000000.0,Rule
S100UUEI,,,Rule
S100R42K,3007204000000.0,-180054000000.0,Rule
S100L2QM,33055477000.0,8542150000.0,Rule
S100UV0T,3103836000000.0,323593000000.0,Rule
S100UUJB,,,Rule
S100SSYG,358399000000.0,48011000000.0,Rule
S100L2YX,973700000000.0,-19449000000.0,Rule
S100N6X5,557313000000.0,19705000000.0,Rule
S100UV2Y,10113649000.0,343145000.0,Rule
S100P3X5,3005000000.0,930000000.0,Rule
S100SSYL,108009000000.0,12416000000.0,Rule
S100SSWX,,5289000000.0,Rule
S100R43I,92858000000.0,24106000000.0,Rule
S100UV4B,5281603000.0,810511000.0,Rule
S100N72F,115104000000.0,6016000000.0,Rule
S100UUN7,,,Rule
S100L30D,1194005000.0,188421000.0,Rule
S100P44C,11876681000.0,732239000.0,Rule
S100R42S,294270000000.0,-15599000000.0,Rule
S100P55B,34995000000.0,12152000000.0,Rule
S100N72G,488642000000.0,-1096000000.0,Rule
S100L30W,98844000000.0,30157000000.0,Rule
S100L343,1713196000.0,53320000.0,Rule
S100SSYT,27031000000.0,78466000000.0,Rule
S100P58G,1543046000.0,52327000.0,Rule
S100N76S,466528000000.0,23281000000.0,Rule
S100UV5Q,4722125000.0,1594370000.0,Rule
S100UV55,14290882000.0,474873000.0,Rule
S100L2QK,,-486078000.0,Rule
S100N79T,180571000000.0,19845000000.0,Rule
S100P5C6,1423642000000.0,146428000000.0,Rule
S100L36G,226875000000.0,13245000000.0,Rule
S100R44U,1896231000000.0,138727000000.0,Rule
S100P5JJ,1406978000.0,-486443000.0,Rule
S100SSZH,45026000000.0,14393000000.0,Rule
S100SSYY,514409000000.0,29786000000.0,Rule
S100L35A,13757440000.0,1124368000.0,Rule
S100R44M,8378942000000.0,117848000000.0,Rule
S100SSZT,167290000000.0,18221000000.0,Rule
S100N7BV,357378000000.0,39932000000.0,Rule
S100UV9Z,326754000000.0,29110000000.0,Rule
S100R45X,693246000000.0,28838000000.0,Rule
S100R44X,615421000000.0,14709000000.0,Rule
S100P5UB,423583000.0,-768768000.0,Rule
S100N7JA,182486000000.0,11996000000.0,Rule
S100UVAL,10797611000.0,2436275000.0,Rule
S100N7KA,55487000000.0,4722000000.0,Rule
S100R46X,278406000000.0,31251000000.0,Rule
S100ST0B,1747763000000.0,102115000000.0,Rule
S100SSZV,1411827000000.0,57360000000.0,Rule
S100P61W,2050518000.0,87422000.0,Rule
S100L3D4,2390870000.0,-590038000.0,Rule
S100P62E,85461000000.0,12864000000.0,Rule
S100L3AS,434723000000.0,33936000000.0,Rule
S100R471,5180063000.0,1080756000.0,Rule
S100ST0T,1090457000.0,-289326000.0,Rule
S100UVBA,4410537000.0,38271000.0,Rule
S100L3FE,489524000.0,112984000.0,Rule
S100N7M1,3230782000.0,-1509397000.0,Rule
S100UVCX,6418581000.0,450592000.0,Rule
S100N7M9,98512000000.0,5633000000.0,Rule
S100R482,34907002000.0,5010646000.0,Rule
S100P64R,1228913000.0,186250000.0,Rule
S100R49G,8814676000.0,840195000.0,Rule
S100ST0X,138799000000.0,25496000000.0,Rule
S100P65A,5930883000.0,2122840000.0,Rule
S100L3IS,762789000.0,170818000.0,Rule
S100UVDO,10618472000.0,2468161000.0,Rule
S100N7MB,5156640000000.0,302927000000.0,Rule
S100ST11,116195000000.0,66867000000.0,Rule
S100UV81,,,Rule
S100R4BH,1009447000000.0,88882000000.0,Rule
S100N7PT,237479000000.0,4407000000.0,Rule
S100L3JQ,2433433000.0,399661000.0,Rule
S100L3KH,563908000000.0,49447000000.0,Rule
S100R4CP,6644000000.0,815000000.0,Rule
S100L39W,,-5599392000.0,Rule
S100P69D,4487714000.0,571732000.0,Rule
S100P68U,211030000000.0,11963000000.0,Rule
S100UVG1,4422114000.0,602600000.0,Rule
S100N7OQ,627391000000.0,119406000000.0,Rule
S100UV9L,,,Rule
S100R4DC,27399000000.0,1656000000.0,Rule
S100ST1R,350744000000.0,62099000000.0,Rule
S100P6BD,2851084000.0,-48295000.0,Rule
S100N7QF,146731000000.0,4483000000.0,Rule
S100ST26,923931000000.0,65834000000.0,Rule
S100L3LV,1422826000000.0,91862000000.0,Rule
S100R4DE,9088552000.0,1011402000.0,Rule
S100UVHV,110627000000.0,10537000000.0,Rule
S100ST2B,709374000000.0,22490000000.0,Rule
S100L3MC,355643000.0,-354865000.0,Rule
S100N7UG,173823000000.0,8843000000.0,Rule
S100N7UQ,3572910000.0,495649000.0,Rule
S100P6N9,8807000000.0,958000000.0,Rule
S100R4E4,88449000000.0,23724000000.0,Rule
S100ST2Y,551255000000.0,37537000000.0,Rule
S100L43I,63129000000.0,2802000000.0,Rule
S100P6G3,300016000000.0,21847000000.0,Rule
S100UVHZ,6468000000.0,260000000.0,Rule
S100R4G7,1101307000000.0,136700000000.0,Rule
S100UWUH,3274449000.0,-531929000.0,Rule
S100ST1E,,,Rule
S100L4KA,25101589000.0,4640454000.0,Rule
S100N7Z1,1390363000.0,20512000.0,Rule
S100ST3P,121518000000.0,15386000000.0,Rule
S100ST32,85172000000.0,8204000000.0,Rule
S100UWWA,136947000000.0,10341000000.0,Rule
S100UVG2,,-1801396000.0,Rule
S100P6NO,2449976000.0,-173001000.0,Rule
S100R4HI,781211000000.0,49030000000.0,Rule
S100N81M,32903000000.0,-1114000000.0,Rule
S100L4PI,1202864000000.0,167982000000.0,Rule
S100L4U2,252374000000.0,14426000000.0,Rule
S100L55X,101207000000.0,8021000000.0,Rule
S100R4HV,688655000000.0,51561000000.0,Rule
S100P6PT,77675000000.0,700000000.0,Rule
S100UX6K,768501000.0,-1384790000.0,Rule
S100ST3V,4496898000.0,485998000.0,Rule
S100UXEQ,4848844000.0,161869000.0,Rule
S100P6SC,8235477000.0,294912000.0,Rule
S100R4IA,4634532000000.0,105972000000.0,Rule
S100ST46,106877000000.0,13251000000.0,Rule
S100N83H,46591002000.0,10774391000.0,Rule
S100UVEC,,,Rule
S100L5FR,244670000000.0,14512000000.0,Rule
S100N83V,1253516000.0,409508000.0,Rule
S100P6NE,,-4621922000.0,Rule
S100UXGJ,17714904000.0,-553001000.0,Rule
S100N84E,106902000000.0,14160000000.0,Rule
S100ST54,1618961000000.0,155748000000.0,Rule
S100P86B,11786934000.0,1981039000.0,Rule
S100R4IT,471052000000.0,88998000000.0,Rule
S100L5FW,541697000000.0,26010000000.0,Rule
S100R4IV,241879410000.0,19189419000.0,Rule
S100UXJT,17341475000.0,6761401000.0,Rule
S100N854,344620000000.0,14760000000.0,Rule
S100UXN1,3402169000.0,15877000.0,Rule
S100ST5Z,1425640000.0,333376000.0,Rule
S100L5GO,145495000000.0,6064000000.0,Rule
S100N85T,13254226000.0,197074000.0,Rule
S100N877,371138000000.0,14979000000.0,Rule
S100R4M3,954693000.0,167031000.0,Rule
S100L5HZ,149698000000.0,49720000000.0,Rule
S100P8KO,147049000000.0,-3715000000.0,Rule
S100UXZL,8650209000.0,416828000.0,Rule
S100P8NH,81193000000.0,17267000000.0,Rule
S100UXZA,802996000000.0,41843000000.0,Rule
S100N87H,695868000.0,-18191000.0,Rule
S100ST64,30487206000.0,4772768000.0,Rule
S100R4M8,911408000000.0,-45000000.0,Rule
S100R4MH,6657448000.0,530298000.0,Rule
S100L5O8,20287810000.0,1488651000.0,Rule
S100ST84,1017794000000.0,48888000000.0,Rule
S100ST6I,201163000000.0,35262000000.0,Rule
S100L60J,227748000000.0,23393000000.0,Rule
S100N88D,12414468000.0,762886000.0,Rule
S100P8NY,1446325000.0,74984000.0,Rule
S100ST89,333460000000.0,203998000000.0,Rule
S100UXZU,725785000.0,-12121397000.0,Rule
S100P8O5,3305011000.0,650292000.0,Rule
S100UY1X,37558561000.0,17660760000.0,Rule
S100N89Q,1372855000.0,507116000.0,Rule
S100L668,2714826000.0,417615000.0,Rule
S100P8R1,41966359000.0,3390997000.0,Rule
S100P8IV,,-846438000.0,Rule
S100R4MS,207890000000.0,15215000000.0,Rule
S100UY3M,5152287000.0,1195050000.0,Rule
S100P8XA,2454410000.0,826704000.0,Rule
S100L68E,1859840000.0,598223000.0,Rule
S100R4NL,231759000000.0,54939000000.0,Rule
S100L68Y,1913313000.0,99686000.0,Rule
S100ST97,9716856000000.0,1486187000000.0,Rule
S100UY8W,18025581000.0,1080222000.0,Rule
S100ST9I,170588000000.0,65264000000.0,Rule
S100N8CL,1059467000.0,257260000.0,Rule
S100N8BK,1872244000.0,-252086000.0,Rule
S100R4PN,690462000000.0,37452000000.0,Rule
S100STAN,2387251000.0,381568000.0,Rule
S100R4LO,,113572000000.0,Rule
S100L6AL,23743921000.0,66585000.0,Rule
S100P8XS,156620000000.0,3576000000.0,Rule
S100N8CR,14270263000.0,1953412000.0,Rule
S100UYCR,15544000000.0,631000000.0,Rule
S100R4QG,777751000000.0,83970000000.0,Rule
S100P8ZH,31607815000.0,1498903000.0,Rule
S100R4R5,100167000000.0,62490000000.0,Rule
S100STBQ,2760798000.0,222338000.0,Rule
S100UYE9,4822452000.0,951385000.0,Rule
S100N8CX,3912686000.0,263518000.0,Rule
S100STCL,1591257000.0,155972000.0,Rule
S100P90B,14380373000.0,-3042681000.0,Rule
S100L6CP,838079000.0,260089000.0,Rule
S100R4RK,1434609000000.0,135275000000.0,Rule
S100UYEK,3476794000.0,-470040000.0,Rule
S100N8DE,3074084000.0,145475000.0,Rule
S100N8EZ,880028000.0,-227747000.0,Rule
S100P90T,241260000000.0,30061000000.0,Rule
S100L6DW,1250100000.0,127355000.0,Rule
S100L6DY,586564000.0,71508000.0,Rule
S100R4RQ,791099000000.0,-1542000000.0,Rule
S100UZ3K,646101000.0,1240137000.0,Rule
S100STD7,316576000000.0,20009000000.0,Rule
S100P930,17302000000.0,1092000000.0,Rule
S100N8F1,2873252000.0,467268000.0,Rule
S100P951,1831280000000.0,88688000000.0,Rule
S100R4SI,3462114000000.0,-52056000000.0,Rule
S100L6EU,1635518000.0,418547000.0,Rule
S100STDM,1702999000000.0,3848583000000.0,Rule
S100R4TX,375006000000.0,67792000000.0,Rule
S100UZ7A,203961000000.0,32118000000.0,Rule
S100UZ8M,10992713000.0,260915000.0,Rule
S100N8GJ,28063805000.0,3857597000.0,Rule
S100P99L,2595997000.0,363726000.0,Rule
S100STDP,42700000000.0,9984000000.0,Rule
S100P96S,90378818000.0,32492575000.0,Rule
S100UZAO,10541614000.0,1828184000.0,Rule
S100N8HD,7277131000.0,710257000.0,Rule
S100R4UY,701187000000.0,49121000000.0,Rule
S100L7WP,97351000000.0,3790000000.0,Rule
S100L7U5,2446904000000.0,186519000000.0,Rule
S100UZB8,7036171000.0,1323118000.0,Rule
S100R4VV,16436599000.0,547365000.0,Rule
S100STD5,,232949000000.0,Rule
S100N8HF,277773000.0,-24408000.0,Rule
S100L89N,168817000000.0,63967000000.0,Rule
S100P9BR,206122000000.0,8900000000.0,Rule
S100R4YQ,2712165000000.0,70366000000.0,Rule
S100STGN,406458000000.0,20491000000.0,Rule
S100N9BO,600478000000.0,18992000000.0,Rule
S100L8S7,81115000000.0,16160000000.0,Rule
S100L8V7,140359000000.0,10581000000.0,Rule
S100STFD,9998472000000.0,933537000000.0,Rule
S100R4YW,1507336000000.0,17406000000.0,Rule
S100N9Q9,4643629000000.0,5673748000000.0,Rule
S100UZFM,5944680000.0,1500894000.0,Rule
S100STGQ,4328604000.0,964345000.0,Rule
S100P9GU,77748000000.0,15239000000.0,Rule
S100P9M7,423072000000.0,69045000000.0,Rule
S100R4ZI,641968000000.0,594277000000.0,Rule
S100UZKO,13712977000.0,307485000.0,Rule
S100UZMX,47455431000.0,4065284000.0,Rule
S100STGX,770333000000.0,58748000000.0,Rule
S100UZOM,107781000000.0,28633000000.0,Rule
S100P9MA,1413332000.0,-54964000.0,Rule
S100N9TA,180269000000.0,63250000000.0,Rule
S100R500,601922000000.0,58854000000.0,Rule
S100P9MJ,3053753000.0,500963000.0,Rule
S100N9TD,52238428000.0,8286029000.0,Rule
S100STH6,1218664000000.0,80126000000.0,Rule
S100N9YR,171090000000.0,19804000000.0,Rule
S100L8ZT,6331634000.0,2071796000.0,Rule
S100R509,2726485000000.0,128352000000.0,Rule
S100P9OX,243181000000.0,13317000000.0,Rule
S100STED,,4240238000000.0,Rule
S100L90M,294497000000.0,32932000000.0,Rule
S100R516,124080000000.0,9595000000.0,Rule
S100UZQ5,1295862000000.0,119088000000.0,Rule
S100UZTG,17113505000.0,1340620000.0,Rule
S100NA4G,88163000000.0,35096000000.0,Rule
S100L95V,13081490000.0,300732000.0,Rule
S100STIW,550614000000.0,48049000000.0,Rule
S100P9RT,200000000.0,-229152000.0,Rule
S100L988,547366000000.0,160129000000.0,Rule
S100P9Q5,7434287000.0,152381000.0,Rule
S100STJL,7710182000000.0,354135000000.0,Rule
S100NA6W,846743000000.0,78471000000.0,Rule
S100L9EZ,11337537000.0,3675954000.0,Rule
S100R51F,3360008000000.0,48972000000.0,Rule
S100V02M,8364548000.0,1014909000.0,Rule
S100R51X,608064000000.0,32249000000.0,Rule
S100V07B,1265333000.0,694918000.0,Rule
S100P9T4,178756000000.0,10089000000.0,Rule
S100NAA3,1021981000000.0,23195000000.0,Rule
S100STIS,,,Rule
S100P9TE,13761128000.0,666438000.0,Rule
S100R52T,9372000.0,-1106415000.0,Rule
S100NAAI,251102000000.0,-8039000000.0,Rule
S100L9IZ,75939000000.0,9370000000.0,Rule
S100STJP,47899000000.0,8104000000.0,Rule
S100R54J,7164225000.0,611769000.0,Rule
S100V09K,13615000000.0,1329000000.0,Rule
S100V0AT,1515258000.0,183389000.0,Rule
S100L9OT,62603000.0,-349453000.0,Rule
S100L8XA,,-5801740000.0,Rule
S100NAB0,2096356000000.0,47262000000.0,Rule
S100STJT,253618000000.0,17779000000.0,Rule
S100STJV,111639000000.0,66042000000.0,Rule
S100L9J9,119042000000.0,13114000000.0,Rule
S100PA3X,289330000000.0,14756000000.0,Rule
S100V0AV,2173225000.0,175034000.0,Rule
S100PA80,91766000000.0,4476000000.0,Rule
S100NABH,646271000000.0,108334000000.0,Rule
S100R54V,167276000000.0,9575000000.0,Rule
S100R56A,507882000000.0,92316000000.0,Rule
S100V0LG,16123140000.0,830177000.0,Rule
S100NABV,137391000000.0,10378000000.0,Rule
S100STLC,2166543000000.0,289611000000.0,Rule
S100STKY,201098000000.0,20280000000.0,Rule
S100NACZ,916572000000.0,24625000000.0,Rule
S100PACN,562752000000.0,23988000000.0,Rule
S100V0MK,2980491000.0,519799000.0,Rule
S100L9R5,119855000000.0,1665000000.0,Rule
S100L9R9,82456000000.0,8281000000.0,Rule
S100R598,856866000000.0,39464000000.0,Rule
S100L9SM,231278000.0,-291213000.0,Rule
S100PAAS,301348000000.0,28919000000.0,Rule
S100R5A1,578564000000.0,46986000000.0,Rule
S100PAGV,110087000000.0,2956000000.0,Rule
S100STLM,3847482000000.0,346648000000.0,Rule
S100NAE1,1730737000.0,-881603000.0,Rule
S100V0NH,242826000000.0,12651000000.0,Rule
S100NAHA,371882000000.0,64543000000.0,Rule
S100R5AK,780060000000.0,44610000000.0,Rule
S100L9W6,91494000000.0,22146000000.0,Rule
S100V0U2,361129000000.0,2563000000.0,Rule
S100STM7,3756464000000.0,284980000000.0,Rule
S100L9Y0,1965290000.0,371834000.0,Rule
S100PASD,3920850000000.0,95877000000.0,Rule
S100PAVL,332411000000.0,15455000000.0,Rule
S100V11F,305620000.0,-782392000.0,Rule
S100NAIH,85388000000.0,-39000000.0,Rule
S100R5CO,2548117000000.0,-25719000000.0,Rule
S100V126,237932000000.0,6028000000.0,Rule
S100R5E3,726894000000.0,29942000000.0,Rule
S100STMG,572995000000.0,16319000000.0,Rule
S100L9YI,41723000000.0,2038000000.0,Rule
S100LA34,126426000000.0,32571000000.0,Rule
S100NAJR,10911000000.0,691000000.0,Rule
S100STLH,,40988000000.0,Rule
S100PB0O,94530000000.0,4732000000.0,Rule
S100V12D,51711413000.0,1658000.0,Rule
S100R5E5,5591000000.0,-378000000.0,Rule
S100R5G1,3826752000000.0,141969000000.0,Rule
S100STMP,326525000000.0,54212000000.0,Rule
S100STMO,759599000000.0,4857000000.0,Rule
S100NANV,545332000000.0,302411000000.0,Rule
S100PB1L,54933123000.0,11155944000.0,Rule
S100NAJY,362064000000.0,27311000000.0,Rule
S100PBL7,78199000000.0,25984000000.0,Rule
S100V12Q,6208984000.0,480469000.0,Rule
S100LA36,1242066000.0,147971000.0,Rule
S100V28Y,125295000000.0,41913000000.0,Rule
S100STMX,1978352000.0,97141000.0,Rule
S100PBM5,364251000000.0,8914000000.0,Rule
S100R5G3,361245000000.0,38063000000.0,Rule
S100NARB,1548579000000.0,84975000000.0,Rule
S100PBMY,2370042000.0,339161000.0,Rule
S100R5G8,1394063000.0,-356224000.0,Rule
S100STNG,253096000000.0,59608000000.0,Rule
S100LA3L,393565000000.0,44223000000.0,Rule
S100LA8G,2302665000.0,-22786000.0,Rule
S100V2O8,1334756000.0,530668000.0,Rule
S100STNH,675271000000.0,18913000000.0,Rule
S100NARO,350324000000.0,61465000000.0,Rule
S100V2QG,12854215000.0,-583781000.0,Rule
S100V2R8,224806000000.0,10462000000.0,Rule
S100PBN1,58762000000.0,2842000000.0,Rule
S100R5ME,494738000000.0,16290000000.0,Rule
S100NARR,406345000000.0,46951000000.0,Rule
S100LA8I,289055000000.0,18877000000.0,Rule
S100STNP,548922000000.0,68559000000.0,Rule
S100R5P4,115052000000.0,21904000000.0,Rule
S100NAV9,479424000000.0,25853000000.0,Rule
S100LA9W,22794000000.0,3500000000.0,Rule
S100STNY,210221000000.0,13191000000.0,Rule
S100PBOL,263528000000.0,31260000000.0,Rule
S100NAWX,427771000000.0,16324000000.0,Rule
S100LAAA,22355000000.0,4610000000.0,Rule
S100LAAT,1451542000.0,390928000.0,Rule
S100PBQ8,78193000000.0,7582000000.0,Rule
S100V2SG,277399000000.0,58231000000.0,Rule
S100STO1,54341000000.0,13498000000.0,Rule
S100NB0X,709513000000.0,63932000000.0,Rule
S100R5R5,529700000000.0,31756000000.0,Rule
S100PBQH,172896000000.0,12812000000.0,Rule
S100STOI,34951000000.0,3921000000.0,Rule
S100V2WB,93739000000.0,-2279000000.0,Rule
S100NB17,480132000000.0,43026000000.0,Rule
S100V2SB,153934000000.0,44000000.0,Rule
S100R5RO,3820972000.0,-328718000.0,Rule
S100R5QK,3981578000000.0,377032000000.0,Rule
S100LAB8,1529596000.0,-233368000.0,Rule
S100STOS,520955000000.0,35972000000.0,Rule
S100PBWX,51018000000.0,16145000000.0,Rule
S100LABR,7306483000.0,-1437216000.0,Rule
S100V2XW,1244512000.0,6865000.0,Rule
S100V2YT,505936000000.0,20344000000.0,Rule
S100NB58,314650000000.0,3007000000.0,Rule
S100LABZ,2237000000.0,13000000.0,Rule
S100PBZQ,92066000000.0,3330000000.0,Rule
S100R5TK,209111000000.0,10474000000.0,Rule
S100STP1,759050000000.0,172446000000.0,Rule
S100NB5Q,902423000000.0,51810000000.0,Rule
S100NB2U,552397000000.0,38325000000.0,Rule
S100V313,10843838000.0,131430000.0,Rule
S100PC2S,169129000000.0,13237000000.0,Rule
S100STPI,238043000000.0,78619000000.0,Rule
S100LACO,2328270000.0,253743000.0,Rule
S100PC3J,136191000000.0,19995000000.0,Rule
S100R5TO,669248000000.0,14994000000.0,Rule
S100R5Z5,19796000000.0,38771000000.0,Rule
S100STPQ,75237182000.0,11128064000.0,Rule
S100V35N,449627000.0,147982000.0,Rule
S100NB8F,4013826000000.0,874571000000.0,Rule
S100R5ZF,157105000000.0,14533000000.0,Rule
S100LADH,27495000000.0,3726000000.0,Rule
S100PC4F,6097041000.0,454471000.0,Rule
S100STQ6,995231000000.0,71674000000.0,Rule
S100LAEK,144398000000.0,16786000000.0,Rule
S100V35U,2084000000.0,666000000.0,Rule
S100STQS,638478000.0,3588000.0,Rule
S100PC8A,3582085000.0,-670207000.0,Rule
S100R635,4005561000000.0,177443000000.0,Rule
S100NBEW,66654000000.0,40439000000.0,Rule
S100NBF7,338188000000.0,56201000000.0,Rule
S100LAHO,93002000000.0,4737000000.0,Rule
S100LAIM,30971000000.0,4808000000.0,Rule
S100PC91,86033000000.0,9328000000.0,Rule
S100V4E1,21608643000.0,2054672000.0,Rule
S100STRL,437389000000.0,37091000000.0,Rule
S100V4V9,370913000000.0,38697000000.0,Rule
S100NBFG,33740000000.0,4887000000.0,Rule
S100PCEI,112578000000.0,5570000000.0,Rule
S100R63S,191736000000.0,67144000000.0,Rule
S100LAL6,61847000000.0,13031000000.0,Rule
S100NBFF,505310000000.0,26150000000.0,Rule
S100R63Z,1029263000000.0,61646000000.0,Rule
S100R64J,346081000000.0,110410000000.0,Rule
S100STRS,329186000.0,186567000.0,Rule
S100PCF9,4897411000000.0,234767000000.0,Rule
S100V4ZT,1218501000.0,250680000.0,Rule
S100V4WC,873610000.0,-1038802000.0,Rule
S100LAMI,860139000.0,106913000.0,Rule
S100STRO,1274530000000.0,60023000000.0,Rule
S100NBFZ,1038731000000.0,39020000000.0,Rule
S100PCI8,23819429000.0,5783421000.0,Rule
S100STRY,294056000000.0,39500000000.0,Rule
S100PCID,25655000000.0,1928000000.0,Rule
S100LANH,79342000000.0,14392000000.0,Rule
S100R5SW,,278377000000.0,Rule
S100STSL,222614000000.0,23867000000.0,Rule
S100NBGX,93445000000.0,19252000000.0,Rule
S100V5C6,1867358000.0,270127000.0,Rule
S100R64R,15195426000.0,325142000.0,Rule
S100R65V,1038000000.0,39755000000.0,Rule
S100V59M,26880693000.0,4247676000.0,Rule
S100R66L,768181000000.0,24488000000.0,Rule
S100LANL,19888324000.0,6593129000.0,Rule
S100LAOO,149626000000.0,36724000000.0,Rule
S100NBJF,424795000000.0,42588000000.0,Rule
S100PCL9,45753000000.0,10932000000.0,Rule
S100NBJL,509543000000.0,154529000000.0,Rule
S100STT2,560649000000.0,21287000000.0,Rule
S100STT6,2295087000.0,537307000.0,Rule
S100V5GU,139849000000.0,41000000.0,Rule
S100PCOG,9899175000.0,613234000.0,Rule
S100R670,262301000000.0,9376000000.0,Rule
S100STTM,4624886000.0,694340000.0,Rule
S100LAOU,444120000000.0,48252000000.0,Rule
S100PCRE,2766313000.0,-773960000.0,Rule
S100V5MU,507883000000.0,34350000000.0,Rule
S100NBKY,207280000000.0,23303000000.0,Rule
S100NBJP,491872000000.0,156929000000.0,Rule
S100R69X,121341000000.0,14060000000.0,Rule
S100LAQI,76901000000.0,1528000000.0,Rule
S100PCRG,2161415000.0,241803000.0,Rule
S100STU3,137787000000.0,15905000000.0,Rule
S100LAQ3,320558000000.0,30937000000.0,Rule
S100V5ON,18183000000.0,426000000.0,Rule
S100NBNZ,498480000000.0,-173545000000.0,Rule
S100V5YS,3300850000.0,257073000.0,Rule
S100R6C4,30367000000.0,11659000000.0,Rule
S100PCS3,4450272000.0,407582000.0,Rule
S100STU5,163483000000.0,21068000000.0,Rule
S100V6PL,890463000.0,62897000.0,Rule
S100NBPK,271430000000.0,82167000000.0,Rule
S100PCSI,904000000.0,160000000.0,Rule
S100STUE,67117000000.0,17772000000.0,Rule
S100LAQX,28243548000.0,965890000.0,Rule
S100R6C6,1159479000.0,-556770000.0,Rule
S100LARL,46017000000.0,6009000000.0,Rule
S100V7D2,7154790000.0,553619000.0,Rule
S100NBQ1,432072000000.0,58228000000.0,Rule
S100PCUK,2633369000.0,232810000.0,Rule
S100V7N8,128968000000.0,63662000000.0,Rule
S100NBRT,529043000000.0,37173000000.0,Rule
S100STWG,23368000000.0,2620000000.0,Rule
S100LATL,128524000000.0,10153000000.0,Rule
S100PCV8,2338440000.0,423273000.0,Rule
S100R6CC,15016554000000.0,211404000000.0,Rule
S100STUP,19144148000.0,990332000.0,Rule
S100V7NH,101037000000.0,8970000000.0,Rule
S100LAVF,2816315000.0,318912000.0,Rule
S100R6CY,3195537000000.0,253546000000.0,Rule
S100NBQA,1320219000000.0,472551000000.0,Rule
S100V7O4,1716554000.0,423960000.0,Rule
S100STWV,1785633000.0,-51669000.0,Rule
S100PCW4,2961347000.0,545452000.0,Rule
S100LAVL,391513000000.0,-37340000000.0,Rule
S100R6EO,809542000000.0,4456000000.0,Rule
S100R69Y,,3453000000.0,Rule
S100PCWQ,5542082000.0,-170695000.0,Rule
S100STX8,11391000000.0,1772000000.0,Rule
S100NBS3,171613000000.0,-196000000.0,Rule
S100R6F0,6167663000.0,1053740000.0,Rule
S100LAXT,91000000.0,-642000000.0,Rule
S100NBUJ,953239000000.0,50237000000.0,Rule
S100PCWY,4142089000.0,145983000.0,Rule
S100V7QL,134872000000.0,15344000000.0,Rule
S100LAY6,239350000000.0,16699000000.0,Rule
S100V7R6,45581000000.0,10579000000.0,Rule
S100R6GQ,954943000000.0,9268000000.0,Rule
S100STYC,423241000000.0,28015000000.0,Rule
S100NBY3,9414817000.0,1660630000.0,Rule
S100PD3B,225478000000.0,8616000000.0,Rule
S100NBX3,632780000000.0,20790000000.0,Rule
S100LAYH,30269000000.0,4689000000.0,Rule
S100V7TD,1733861000.0,103172000.0,Rule
S100R6JP,969999000000.0,18700000000.0,Rule
S100PDDT,13120534000.0,793107000.0,Rule
S100V7WK,8070039000.0,378730000.0,Rule
S100R6MH,12169000000.0,7598000000.0,Rule
S100LAYT,102692000000.0,21076000000.0,Rule
S100STYT,612766000000.0,61082000000.0,Rule
S100V7ZY,2648486000.0,589352000.0,Rule
S100NBZ0,453774000000.0,25744000000.0,Rule
S100STYV,6641816000000.0,618683000000.0,Rule
S100PE2A,821450000000.0,383835000000.0,Rule
